"code"	"mo"
"BUBSPP"	"B_BRKHL"
"BUD"	"B_BUDVC"
"BUDAQU"	"B_BUDVC_AQTC"
"BUDSPP"	"B_BUDVC"
"BUK"	"B_BRKHL"
"BUKSPP"	"B_BRKHL"
"BUN"	"B_BCTRD_UNFR"
"BUR"	"B_CMPYL_URLY"
"BUR.SP"	"B_BRKHL"
"BURANT"	"B_BRKHL"
"BURARB"	"B_BRKHL"
"BURCAL"	"B_BRKHL"
"BURCCO"	"B_BRKHL_CEPC"
"BURCEN"	"B_BRKHL_CNCP"
"BURCEP"	"B_BRKHL_CEPC"
"BURCON"	"B_BRKHL"
"BURDIF"	"B_BRKHL"
"BURDOL"	"B_BRKHL"
"BURGLA"	"B_BRKHL_GLDL"
"BURLAE"	"B_BRKHL"
"BURLAT"	"B_BRKHL_LATA"
"BURMAI"	"B_BRKHL_MALL"
"BURMET"	"B_BRKHL_MTLL"
"BURMUL"	"B_BRKHL_MLTV"
"BURPG1"	"B_BRKHL"
"BURPIC"	"B_RLSTN_PCKT"
"BURPSE"	"B_BRKHL_PSDM"
"BURPYR"	"B_BRKHL"
"BURSEM"	"B_BRKHL"
"BURSPP"	"B_BRKHL"
"BURSTA"	"B_BRKHL"
"BURUBO"	"B_BRKHL"
"BURVIE"	"B_BRKHL_VTNM"
"BUT"	"B_BTYRV"
"BUT.SP"	"B_BTTXL"
"BUTAGR"	"B_BTTXL_AGRS"
"BUTSPP"	"B_BTTXL"
"BUY"	"B_BTYRV"
"BUYSPP"	"B_BTYRV"
"BVC"	"B_BCTRM_CASE"
"BVI"	"B_BRTNL_VNSN"
"BVT"	"B_BRKHL_VTNM"
"BVTSPP"	"B_BRKHL"
"BVU"	"B_PHCCL_VLGT"
"BWA"	"B_BLPHL_WDSW"
"BXX"	"B_SHGLL_BOYD"
"BYP"	"B_BSPRA_PLSC"
"C.ALB"	"F_CANDD_ALBC"
"C.ALG"	"B_CTRDM_ALGD"
"C.AMA"	"B_CTRBC_AMLN"
"C.AMA1"	"B_CTRBC_AMLN-C"
"C.BAL"	"B_CHRYS_BLST"
"C.BEI"	"B_CTRDM_BJRN"
"C.BIF"	"B_PRCLS_BFRM"
"C.BOT"	"B_CTRDM_BTLN"
"C.BOV"	"B_CRYNB_BOVS"
"C.BRA"	"B_CTRBC_BRAK"
"C.BUT"	"B_CTRDM_BTYR"
"C.CAD"	"B_CTRDM_CDVR"
"C.CAN"	"B_CPNCY_CNMR"
"C.CHA"	"B_CTRDM_CHAV"
"C.COL"	"B_CMPYL_COLI"
"C.CON"	"B_CMPYL_CNCS"
"C.CYN"	"B_CPNCY_CYND"
"C.DAV"	"B_CEDEC_DAVS"
"C.DIF"	"B_CRDDS_DFFC"
"C.DIP"	"B_CRYNB_DPHT"
"C.FAE"	"B_CMPYL_MJLS"
"C.FAR"	"B_CTRBC_FRMR"
"C.FER"	"B_CLRMT_FRVD"
"C.FET"	"B_CMPYL_FETS_FETS"
"C.FRE"	"B_CTRBC_FRND"
"C.FVEN"	"B_CMPYL_FETS_VNRL"
"C.GEN"	"B_CRYNB_GNTL"
"C.GLA"	"F_CANDD_GLBR"
"C.GLE"	"B_CHRYS_GLEM"
"C.GLU"	"B_CRYNB_GLTM"
"C.GLY"	"B_TRRSP_GLYC"
"C.GUI"	"F_MYRZY_GLLR"
"C.HAE"	"B_CRYNB_URLY"
"C.HAS"	"B_TSSRL_PRCT"
"C.HIS"	"B_HTHWY_HSTL"
"C.HOM"	"B_CRDBC_HMNS"
"C.HYO"	"B_CMPYL_HYNT_HYNT"
"C.IMM"	"F_CCCDD_IMMT"
"C.INDG"	"B_CHRYS_INDL"
"C.INDT"	"B_CHRYS_HTCM"
"C.INN"	"B_CTRDM_INNC"
"C.JEI"	"B_CRYNB_JEKM"
"C.JEJ"	"B_CMPYL_JEJN_JEJN"
"C.KOS"	"B_CTRBC_KOSR"
"C.KRU"	"F_PICHI_KDRV"
"C.KUT"	"B_CRYNB_KTSC"
"C.LAP"	"B_CEDEC_LAPG"
"C.LAR"	"B_CMPYL_LARI"
"C.LAU"	"F_CRYPT_LRNT"
"C.LIM"	"B_HTHWY_LIMS"
"C.LIP"	"F_YARRW_LPLY"
"C.LIV"	"B_JNTHN_LVDM"
"C.LUS"	"F_CLVSP_LSTN"
"C.LUT"	"B_CSMNS_LUTL"
"C.MAT"	"B_CRYNB_MTRC"
"C.MEN"	"B_ELZBT_MNNG"
"C.MIN"	"B_CRYNB_MNTS"
"C.MUC"	"B_CMPYL_MCSL"
"C.MYC"	"B_CRYNB_MYCT"
"C.NEG"	"B_CMPYL_INSL"
"C.NEO"	"F_CRYPT_NFRM"
"C.NET"	"B_CEDEC_NETR"
"C.NOVA"	"B_CTRDM_NOVY"
"C.OCH"	"B_CPNCY_OCHR"
"C.OVI"	"B_CRYNB_BOVS"
"C.PARA"	"F_CANDD_PRPS"
"C.PER"	"B_CTRDM_PRFR"
"C.PSED"	"B_CRYNB_PSDD"
"C.PSET"	"B_YERSN_PSDT"
"C.RAM"	"B_THMSC_RAMS"
"C.REN"	"B_CRYNB_RENL"
"C.RUG"	"F_CANDD_RUGS"
"C.SAC"	"B_STPHY_SCCH"
"C.SBUB"	"B_CMPYL_SPTR_BBLS"
"C.SCO"	"B_CHRYS_SCPH"
"C.SED"	"B_CTRBC_SDLK"
"C.SEP"	"B_CTRDM_SPTC"
"C.SOR"	"B_PRCLS_SRDL"
"C.SPO"	"B_CTRDM_SPRG"
"C.SPU"	"B_CPNCY_SPTG"
"C.SSPU"	"B_CMPYL_SPTR_SPTR"
"C.STE"	"F_CANDD_STLL"
"C.SUB"	"B_CTRDM_SBTR"
"C.TER"	"B_CMMNS_TRRG"
"C.TES"	"B_CMMNS_TSTS"
"C.TET"	"B_CTRDM_TETN"
"C.TRO"	"F_CANDD_TRPC"
"C.UCL"	"B_CRYNB_ULCR"
"C.UPS"	"B_CMPYL_UPSL"
"C.URE"	"B_CRYNB_URLY"
"C.VIO"	"B_CHRMB_VLCM"
"C.WER"	"B_CTRBC_WRKM"
"C.XER"	"B_CRYNB_XRSS"
"C.YOU"	"B_CTRBC_YONG"
"C10"	"B_CTRBC_GLLN"
"C11"	"B_CTRBC_MRLN"
"C2C"	"B_FLVBC_MNNG"
"C2E"	"B_FLVBC_YBCH"
"C2H"	"B_FLVBC_MNNG"
"C2I"	"B_FLVBC_YBCH"
"C4C"	"B_CPRVD_PCLS"
"C59"	"B_BTTXL_NOCK"
"C63"	"B_BTTXL_FRRG"
"C64"	"B_BTTXL_GAVN"
"CA.PSE"	"F_CANDD_PSDTR"
"CAA"	"F_NGNSH_GLTN"
"CAASPP"	"F_CRYPT"
"CAB"	"B_CTRDM_ACTB"
"CABDIV"	"B_CRNBCT_DVRG"
"CABPIS"	"B_CRNBCT_MLTR"
"CABSPP"	"B_CRNBCT"
"CAC"	"B_DELFT_ACDV"
"CACSPP"	"B_CMMNS"
"CAD"	"F_NGNSH_DFFL"
"CAD.SP"	"B_CLDCL"
"CADSPP"	"F_CRYPT"
"CAE"	"F_CRYPT"
"CAESPP"	"F_CRYPT"
"CAF"	"B_CRYNB_AFRM"
"CAG"	"B_CTRDM_ARGN"
"CAI"	"F_CPLLR"
"CAJ"	"B_CMPYL_JEJN"
"CAL"	"F_CANDD_ALBC"
"CALGRA"	"B_KLBSL_GRNL"
"CALSPP"	"B_KLBSL"
"CAM"	"B_CMPYL"
"CAM.SP"	"B_CMPYL"
"CAMCOL"	"B_CMPYL_COLI"
"CAMCON"	"B_CMPYL_CNCS"
"CAMCUR"	"B_CMPYL_CRVS"
"CAMFET"	"B_CMPYL_FETS"
"CAMGRA"	"B_CMPYL"
"CAMHYO"	"B_CMPYL_HYNT"
"CAMJEJ"	"B_CMPYL_JEJN"
"CAMLAR"	"B_CMPYL_LARI"
"CAMMUC"	"B_CMPYL_MCSL"
"CAMREC"	"B_CMPYL_RCTS"
"CAMSHO"	"B_CMPYL_SHOW"
"CAMSPP"	"B_CMPYL"
"CAMSPU"	"B_CMPYL_SPTR"
"CAMUPS"	"B_CMPYL_UPSL"
"CAMURE"	"B_CMPYL_URLY"
"CAN"	"F_CANDD"
"CAN.SP"	"F_CANDD"
"CANALB"	"F_CANDD_ALBC"
"CANAUR"	"F_CANDD_AURS"
"CANBLA"	"F_CANDD_BLNK"
"CANBOI"	"F_CANDD_BODN"
"CANBUE"	"F_CANDD"
"CANCOL"	"F_CANDD_CLLC"
"CANDUB"	"F_CANDD_DBLN"
"CANFER"	"F_CANDD_FRMN"
"CANFIR"	"F_CANDD"
"CANFRE"	"F_CANDD_FRYS"
"CANGLA"	"F_CANDD_GLBR"
"CANGUI"	"F_MYRZY_GLLR"
"CANINC"	"F_CANDD_INCN"
"CANINT"	"F_CANDD_INTR"
"CANKEF"	"F_CANDD_KFYR"
"CANKRU"	"F_PICHI_KDRV"
"CANLAB"	"F_CANDD"
"CANLAM"	"F_PICHI_FRMN"
"CANMAR"	"F_CANDD_MARS"
"CANMEL"	"F_CANDD_MLBS"
"CANMEM"	"F_CANDD_MMBR"
"CANMET"	"F_CANDD_MTPS"
"CANNIR"	"F_CANDD_NVRN"
"CANNIV"	"F_CANDD_NVRN"
"CANNOC"	"F_CANDD_NRVG"
"CANNOV"	"F_CANDD"
"CANORT"	"F_CANDD_ORTH"
"CANPAA"	"F_CANDD"
"CANPAR"	"F_CANDD_PRPS"
"CANPAT"	"F_CANDD_TRPC"
"CANPEL"	"F_CANDD_RGPL"
"CANPIN"	"F_CANDD"
"CANSAK"	"F_CANDD_SAKE"
"CANSIL"	"F_CANDD_SLVCL"
"CANSPP"	"F_CANDD"
"CANSTL"	"F_CANDD_ALBC"
"CANTRO"	"F_CANDD_TRPC"
"CANVIS"	"F_CANDD"
"CANZEY"	"F_CANDD_ZYLN"
"CAO"	"B_CRYNB_ACCL"
"CAO.SP"	"B_CLRMT"
"CAP"	"B_CPNCY"
"CAP.SP"	"B_CPNCY"
"CAPCAN"	"B_CPNCY_CNMR"
"CAPCYN"	"B_CPNCY_CYND"
"CAPGIN"	"B_CPNCY_GNGV"
"CAPOCH"	"B_CPNCY_OCHR"
"CAPSPP"	"B_CPNCY"
"CAPSPU"	"B_CPNCY_SPTG"
"CAQ"	"B_LEFSN_AQTC"
"CAR"	"B_CRDBC"
"CAR.SP"	"B_CRDBC"
"CARHOM"	"B_CRDBC_HMNS"
"CARSPP"	"B_CRDBC"
"CAS"	"B_CPNCY_SPTG"
"CAT"	"B_CTNLL"
"CATHON"	"B_CHRST_HNGK"
"CATSPP"	"B_CHRST"
"CAU"	"B_CTRDM_SRDN"
"CAV"	"B_ANRCL_LRCM"
"CAX"	"F_CANDD_ALBC-C"
"CAY"	"B_CRYPH"
"CAYSPP"	"B_CRYPH"
"CBA"	"B_CTRDM_BART"
"CBB"	"B_CMPYL_SPTR_BBLS"
"CBC"	"F_CNDBL_CRNT"
"CBE"	"B_CTRDM_BJRN"
"CBI"	"B_CTRDM_BFRM"
"CBK"	"B_CTRBC_BRAK"
"CBM"	"B_CRNBCT_MLTR"
"CBN"	"F_CLDPH_BNTN"
"CBO"	"B_CTRDM_BTLN"
"CBP"	"F_CLDPH_BOPP"
"CBR"	"F_CNNNG_ELGN"
"CBT"	"B_COXLL_BRNT"
"CBU"	"B_CTRDM_BTYR"
"CBV"	"B_CRYNB_BOVS"
"CCA"	"B_CTRDM_CRNS"
"CCC"	"B_CTRDM_CCHL"
"CCD"	"B_CTRDM_CDVR"
"CCE"	"B_CLLLSM_CLLL"
"CCESPP"	"B_CLLLM"
"CCH"	"B_CTRDM_CHAV"
"CCI"	"F_CANDD"
"CCISPP"	"F_CANDD"
"CCL"	"B_CTRDM_FRME"
"CCM"	"B_CPNCY_CNMR"
"CCN"	"B_CMPYL_CNCS"
"CCO"	"B_CMPYL_COLI"
"CCR"	"F_CANDD_ASCL"
"CCRSPP"	"F_CANDD_ASCL"
"CCT"	"F_CANDD"
"CCTSPP"	"F_CANDD"
"CCU"	"B_CMPYL_CRVS"
"CCY"	"B_CPNCY_CYND"
"CD+"	"B_CRDDS_DFFC"
"CD-"	"B_CRDDS_DFFC"
"CD2"	"B_CRYNB_URLY"
"CD3"	"B_DYSGN_CPNC"
"CDA"	"B_CEDEC_DAVS"
"CDC"	"B_CTRDM_CLNM"
"CDE"	"F_CLDPH_DVRS"
"CDF"	"B_CRDDS_DFFC"
"CDH"	"F_CANDD_DBSH"
"CDI"	"B_CTRBC_KOSR"
"CDL"	"B_CTRBC_VRSS"
"CDLSPP"	"B_CTRBC"
"CDP"	"B_CRYNB"
"CDT"	"B_CRYNB_DPHT"
"CDU"	"F_CANDD_DBLN"
"CE3"	"B_CEDEC"
"CE5"	"B_CEDEC"
"CED"	"B_CEDEC"
"CED.SP"	"B_CEDEC"
"CEDDAV"	"B_CEDEC_DAVS"
"CEDLAP"	"B_CEDEC_LAPG"
"CEDNET"	"B_CEDEC_NETR"
"CEDSP3"	"B_CEDEC"
"CEDSP5"	"B_CEDEC"
"CEDSPP"	"B_CEDEC"
"CEG63"	"B_BTTXL_FRRG"
"CEG64"	"B_BTTXL_GAVN"
"CEL"	"B_CLLLM"
"CELHOM"	"B_CLLLM_HMNS"
"CELSPP"	"B_CLLLM"
"CEM"	"B_CLLLSM"
"CEMSPP"	"B_CLLLSM"
"CEN"	"B_CNTPD"
"CENPER"	"B_CNTPD_PRDN"
"CENSPP"	"B_CNTPD"
"CEO"	"B_CBCTRM_SOMR"
"CER"	"B_SLMNL_CERR"
"CET"	"B_CBCTRM"
"CEUCEL"	"B_CLLLSM_CLLL"
"CFA"	"B_CTRBC_FRMR"
"CFB"	"F_CYBRL_FABN"
"CFE"	"B_CMPYL_FETS"
"CFL"	"B_CPHLA_FELS"
"CFN"	"F_CANDD_AFRC"
"CFR"	"B_CTRBC_FRND"
"CFV"	"B_CMPYL_FETS_VNRL"
"CFX"	"B_CTRDM_FLLX"
"CGA"	"F_GFFZY"
"CGASPP"	"F_CRYPT"
"CGC"	"B_CTRDM_GLYC"
"CGH"	"B_PNCLS_GHONI"
"CGI"	"B_CPNCY_GNGV"
"CGJK"	"B_CRYNB_ROUX"
"CGL"	"F_NKSMY_GLBR"
"CGM"	"B_CRYNB_GLTM"
"CGN"	"B_CPNCY_GRNL"
"CGR"	"B_KLBSL_GRNL"
"CGT"	"F_CRYPT_GATT"
"CGU"	"F_MYRZY_GLLR"
"CGUSPP"	"F_CANDD"
"CGX"	"F_CANDD_GLBR-C"
"CGY"	"B_CRYNB_GLCR"
"CHA"	"F_CHTMM"
"CHB"	"B_CHRYS"
"CHB.SP"	"B_CHRYS"
"CHBANT"	"B_CHRYS_ANTH"
"CHBAQU"	"B_CHRYS_AQTC"
"CHBAQUI"	"B_CHRYS_AQFR"
"CHBART"	"B_CHRYS_ARTH"
"CHBBAL"	"B_CHRYS_BLST"
"CHBBOV"	"B_CHRYS_BOVS"
"CHBCAE"	"B_CHRYS_CAEN"
"CHBCHA"	"B_CHRYS_CHPN"
"CHBCUL"	"B_CHRYS_CLCS"
"CHBCUM"	"UNKNOWN"
"CHBDAE"	"B_CHRYS_DCHN"
"CHBDAEG"	"B_CHRYS_DGNS"
"CHBDEF"	"B_CHRYS_DFLV"
"CHBELY"	"B_CHRYS_ELYM"
"CHBFLA"	"B_CHRYS_FLVM"
"CHBFOR"	"B_CHRYS_FRMS"
"CHBGAM"	"B_CHRYS_GMBR"
"CHBGIN"	"B_CHRYS_MTNS"
"CHBGLE"	"B_CHRYS_GLEM"
"CHBGRE"	"B_CHRYS_AQTC_GRNL"
"CHBGREG"	"UNKNOWN"
"CHBHAG"	"B_CHRYS_HGMN"
"CHBHAI"	"B_CHRYS_HFNS"
"CHBHIS"	"B_CHRYS_HSPN"
"CHBHOM"	"B_CHRYS_HMNS"
"CHBHUM"	"B_CHRYS_HUMI"
"CHBHUN"	"B_CHRYS_HNGR"
"CHBIND"	"B_CHRYS_INDL"
"CHBJEJ"	"B_CHRYS_JJNS"
"CHBJEO"	"B_CHRYS_JEON"
"CHBJOO"	"B_CHRYS_JOST"
"CHBKOR"	"B_CHRYS_KRNS"
"CHBLAT"	"B_CHRYS_LTHY"
"CHBLUT"	"B_CHRYS_LUTM"
"CHBMAR"	"B_CHRYS_MRNM"
"CHBMEN"	"B_ELZBT_MNNG"
"CHBMOL"	"B_CHRYS_MOLL"
"CHBOLA"	"UNKNOWN"
"CHBOLI"	"UNKNOWN"
"CHBONC"	"B_CHRYS_ONCR"
"CHBOPI"	"B_CHRYS_ANTH"
"CHBORA"	"B_CHRYS_ORNM"
"CHBPAL"	"B_CHRYS_PLLD"
"CHBPALU"	"B_CHRYS_PLST"
"CHBPIP"	"B_CHRYS_PIPR"
"CHBPIS"	"B_CHRYS_PSCM"
"CHBPISC"	"B_CHRYS_PSCC"
"CHBRHI"	"B_CHRYS_RHZS"
"CHBSCO"	"B_CHRYS_SCPH"
"CHBSHI"	"B_CHRYS_SHGN"
"CHBSOL"	"B_CHRYS_SLDN"
"CHBSPE"	"B_CHRYS"
"CHBSPP"	"B_CHRYS"
"CHBTAE"	"B_CHRYS_TNNS"
"CHBTAI"	"B_CHRYS_TCHN"
"CHBTAIW"	"B_CHRYS_TWNN"
"CHBTREV"	"B_CHRYS_TRVR"
"CHBURE"	"B_CHRYS_URLY"
"CHBVIE"	"B_CHRYS_VTNM"
"CHBVRY"	"B_CHRYS_VRYS"
"CHBWAN"	"B_CHRYS_WNJN"
"CHBXIN"	"B_CHRYS_XNJN"
"CHBYON"	"B_CHRYS_YNGN"
"CHC"	"B_CPNCY_HMLY"
"CHCIND"	"B_CHRYS_HTCM"
"CHCMEN"	"B_CHRYS"
"CHCSPP"	"B_CHRYS"
"CHD"	"B_CPHLA"
"CHDSPP"	"B_CHLMY"
"CHE"	"B_CTRDM_HMLY"
"CHF"	"B_TSSRL_PRCT"
"CHI"	"B_HTHWY_HSTLY"
"CHL"	"B_CHLMY"
"CHLSPP"	"B_CHLMY"
"CHM"	"B_CHRMB"
"CHMSPP"	"F_CANDD_ASCL"
"CHO"	"B_CRDBC_HMNS"
"CHOSPP"	"B_CHRMB"
"CHR"	"B_CHRMB"
"CHR.SP"	"B_CHRMB"
"CHRGLE"	"B_CHRYS_GLEM"
"CHRIND"	"B_CHRYS_INDL"
"CHRSPP"	"B_CHRMB"
"CHRSSPE"	"B_CHRYS"
"CHRVIO"	"B_CHRMB_VLCM"
"CHS"	"F_CSPRM"
"CHSLUT"	"B_CSMNS_LUTL"
"CHSSPP"	"B_CSMNS_LUTL"
"CHT"	"B_CHLMY_TRCH"
"CHU"	"F_CANDD"
"CHUSPP"	"F_CANDD"
"CHX"	"P_CHLMS"
"CHY"	"B_CMPYL_HYNT"
"CHY.SP"	"B_CSMNS"
"CI-"	"B_CTRBC"
"CI2"	"B_CRYNB_AMYC"
"CI9"	"B_CTRBC_RDNT"
"CIC"	"B_CTRDM_INNC"
"CID"	"B_CTRDM_INDL"
"CIG"	"B_ASCCHR_IRRG"
"CIM"	"F_CCCDD_IMMT"
"CIN"	"F_CANDD_INTR"
"CIR"	"F_CRCNL"
"CIT"	"B_CTRBC"
"CIT.SP"	"B_CTRBC"
"CITAMA"	"B_CTRBC_AMLN"
"CITAMO"	"B_CTRBC_AMLN"
"CITBRA"	"B_CTRBC_BRAK"
"CITDIV"	"B_CTRBC_KOSR"
"CITFAR"	"B_CTRBC_FRMR"
"CITFRC"	"B_CTRBC_FRND"
"CITFRE"	"B_CTRBC_FRND"
"CITFREC"	"B_CTRBC_FRND"
"CITKOS"	"B_CTRBC_KOSR"
"CITKOSC"	"B_CTRBC_KOSR"
"CITMUR"	"B_CTRBC_MRLN"
"CITROD"	"B_CTRBC_RDNT"
"CITSED"	"B_CTRBC_SDLK"
"CITSPP"	"B_CTRBC"
"CITWER"	"B_CTRBC_WRKM"
"CITYOU"	"B_CTRBC_YONG"
"CIX"	"B_CTRBC_AMLN-C"
"CJ1"	"B_CMPYL_JEJN"
"CJ2"	"B_CMPYL_JEJN"
"CJD"	"B_CMPYL_JEJN_DOYL"
"CJK"	"B_CRYNB_JEKM"
"CKR"	"F_ISSTC_BRMP"
"CKRSPP"	"F_CANDD"
"CKU"	"B_CRYNB_KTSC"
"CL.PAE"	"B_CTRDM_BART"
"CL.PAU"	"B_CTRDM_PRPT"
"CL.TER"	"B_CTRDM_TRTM"
"CLA"	"F_CLDSP"
"CLA.SP"	"F_CLDSP"
"CLACLA"	"F_CLDSP_CLDS"
"CLASPH"	"F_CLDSP_PRMM"
"CLASPP"	"F_CLDSP"
"CLD"	"F_CLDPH"
"CLDSPP"	"F_CLDPH"
"CLE"	"B_CEDEC_LAPG"
"CLF"	"B_CTRDM_PTRF"
"CLI"	"B_HTHWY"
"CLL"	"F_HNNLL_ALBA"
"CLLCEL"	"B_CLLLSM_CLLL"
"CLLSPP"	"B_CLLLSM"
"CLM"	"F_CANDD_LMBC"
"CLMSPP"	"F_CANDD"
"CLN"	"F_CRYPT"
"CLNSPP"	"F_CRYPT"
"CLO"	"B_CTRDM"
"CLO.SP"	"B_CTRDM"
"CLOAMY"	"B_CTRDM"
"CLOBAR"	"B_CTRDM_BART"
"CLOBIF"	"B_PRCLS_BFRM"
"CLOBOT"	"B_CTRDM_BTLN"
"CLOBUT"	"B_CTRDM"
"CLOCAD"	"B_CTRDM_CDVR"
"CLOCAR"	"B_CTRDM_NNTL"
"CLOCEL"	"B_LCRMS_CLRC"
"CLOCIT"	"B_CTRDM"
"CLOCLO"	"B_ENTRCL_CLST"
"CLOCOC"	"B_CTRDM"
"CLODIF"	"B_CRDDS_DFFC"
"CLODIS"	"B_CTRDM"
"CLOFAL"	"B_CTRDM"
"CLOGLY"	"B_TRRSP_GLYC"
"CLOHAS"	"B_CTRDM"
"CLOHAT"	"B_CTRDM"
"CLOHIS"	"B_HTHWY_HSTL"
"CLOINN"	"B_CTRDM_INNC"
"CLONOV"	"B_CTRDM_NOVY"
"CLOORB"	"B_FLVNF_PLAT"
"CLOPAR"	"B_CTRDM_PRPT"
"CLOPER"	"B_CTRDM_PRFR"
"CLORAM"	"B_THMSC_RAMS"
"CLOSEP"	"B_CTRDM_SPTC"
"CLOSOR"	"B_PRCLS_SRDL"
"CLOSPH"	"B_CTRDM"
"CLOSPO"	"B_CTRDM_SPRG"
"CLOSPP"	"B_CTRDM"
"CLOSUB"	"B_CTRDM_SBTR"
"CLOSYM"	"B_CTRDM_SYMB"
"CLOTER"	"B_CTRDM_TRTM"
"CLOTET"	"B_CTRDM_TETN"
"CLOTYR"	"B_CTRDM_TYRB"
"CLOXYL"	"B_CTRDM"
"CLP"	"F_YARRW_LPLY"
"CLPCAR"	"F_CLDPH_CRRN"
"CLPSPP"	"F_CLDPH"
"CLR"	"B_CMPYL_LARI"
"CLS"	"B_CRDDS"
"CLSSPP"	"B_CRDDS"
"CLT"	"B_PSDMN_LUTL"
"CLU"	"F_CLVSP_LSTN"
"CLV"	"B_CLVBC"
"CLVSPP"	"B_CLVBC"
"CMA"	"B_CTRDM_MLNM"
"CMB"	"B_KLBSL_GRNL"
"CMBSPP"	"B_KLBSL_GRNL"
"CMC"	"B_CRYNB_MCGN"
"CME"	"P_CHLMS_MTLL"
"CMF"	"B_CRYNB_MCFC"
"CMG"	"B_CLVBC_MCHG"
"CMI"	"B_CRYNB_MNTS"
"CML"	"B_CTRBC_AMLN"
"CMN"	"F_CANDD_MGNL"
"CMO"	"B_CTNLL_MORB"
"CMT"	"B_CRYNB_MTRC"
"CMU"	"B_CMPYL_MCSL"
"CMY"	"B_CRYNB_MYCT"
"CNA"	"B_CTRDM_NNTL"
"CNB"	"B_CTRDM_NNTL"
"CNE"	"F_CRYPT_NFRM"
"CNI"	"B_CRYNB_ARMC"
"CNO"	"B_CTRDM_NOVY"
"CNP"	"F_WMYCS_NMLS"
"CNPSPP"	"F_CANDD"
"CNR"	"F_CANDD_NVRN"
"CNSG"	"B_STPHY_CONS"
"CNT"	"B_CEDEC_NETR"
"CNV"	"F_PICHI_NRVG"
"CNVSPP"	"F_CANDD"
"CNX"	"B_CTRDM_NEXL"
"COAN"	"B_STPHY_CONS"
"COC"	"F_CCCDD"
"COCSPP"	"F_CLDSP_EXBS"
"COD"	"F_CNDBL"
"COF"	"B_CORYNF"
"COL"	"F_CANDD_CLLC"
"COL.SP"	"B_CLLNS"
"COLAER"	"B_CLLNS_AERF"
"COM"	"B_CMMNS"
"COM.SP"	"B_CMMNS"
"COMACI"	"B_DELFT_ACDV"
"COMAQU"	"B_CMMNS_AQTC"
"COMKER"	"B_CMMNS"
"COMSPP"	"B_CMMNS"
"COMTER"	"B_CMMNS_TRRG"
"COMTES"	"B_CMMNS_TSTS"
"COO"	"C_CRYPT"
"COP"	"B_SLMNL_CLNDL"
"COR"	"B_CRYNB"
"COR.SP"	"B_CRYNB"
"CORACC"	"B_CRYNB_ACCL"
"CORAFE"	"B_CRYNB_AFRM"
"CORAMY"	"B_CRYNB_AMYC"
"CORANF"	"B_CRYNB"
"CORAPP"	"B_CRYNB"
"CORARG"	"B_CRYNB_ARGN"
"CORARI"	"B_CRYNB_ARMC"
"CORAUM"	"B_CRYNB_ARMC"
"CORAUR"	"B_CRYNB_AURS"
"CORAUS"	"B_CRYNB_ARSC"
"CORBEL"	"B_CRYNB"
"CORBOV"	"B_CRYNB_BOVS"
"CORCON"	"B_CRYNB_CNFS"
"CORCOY"	"B_CRYNB_COYL"
"CORDIP"	"B_CRYNB_DPHT"
"CORFAL"	"B_CRYNB_FLSN"
"CORFRE"	"B_CRYNB_FRNY"
"CORGEN"	"B_CRYNB"
"CORGG1"	"B_CRYNB"
"CORGG2"	"B_CRYNB"
"CORGLT"	"B_CRYNB_GLTM"
"CORGLU"	"B_CRYNB_GLCR"
"CORGRA"	"B_CRYNB"
"CORGRB"	"B_CRYNB"
"CORGRD"	"B_CRYNB"
"CORGRF"	"B_CRYNB"
"CORGRG"	"B_CRYNB"
"CORGRI"	"B_CRYNB"
"CORIMI"	"B_CRYNB_IMTN"
"CORJEI"	"B_CRYNB_JEKM"
"CORKRO"	"B_CRYNB_KRPP"
"CORKUT"	"B_CRYNB_KTSC"
"CORMAC"	"B_CRYNB_MCGN"
"CORMAS"	"B_CRYNB_MSTT"
"CORMAT"	"B_CRYNB"
"CORMIN"	"B_CRYNB_MNTS"
"CORMUC"	"B_CRYNB_MCFC"
"COROTI"	"B_CRYNB_OTTD"
"CORPIL"	"B_CRYNB_PLSM"
"CORPRO"	"B_CRYNB_PRPN"
"CORPSE"	"B_CRYNB_PSDT"
"CORPST"	"B_CRYNB_PSDT"
"CORPYO"	"B_CRYNB"
"CORREN"	"B_CRYNB_RENL"
"CORRES"	"B_CRYNB_RSST"
"CORSAN"	"B_CRYNB_SNGN"
"CORSIM"	"B_CRYNB_SMLN"
"CORSIN"	"B_CRYNB_SNGL"
"CORSPP"	"B_CRYNB"
"CORSTR"	"B_CRYNB_STRT"
"CORTUB"	"B_CRYNB_TBRC"
"CORULC"	"B_CRYNB_ULCR"
"CORURC"	"B_CRYNB_URCL"
"CORURE"	"B_CRYNB_URLY"
"CORVAR"	"B_CRYNB_VRBL"
"CORXER"	"B_CRYNB_XRSS"
"COT"	"AN_CNTRC"
"COU"	"B_FCLCT_RTCM"
"COX"	"B_COXLL"
"COXSPP"	"B_COXLL"
"CP2201"	"F_CANDD_PRPS"
"CPA"	"F_CANDD_PRPS"
"CPB"	"B_CRYNB_PSDT"
"CPC"	"B_CPRCC"
"CPCSPP"	"B_CPRCC"
"CPD"	"B_CRYNB_PSDD"
"CPE"	"B_CTRDM_PRFR"
"CPF"	"B_CTRDM_PLFR"
"CPH"	"F_CPLLR_RKNS"
"CPI"	"B_CRYNB_PLSM"
